datetime,actual,spci_actual,predicted,spci_predicted,lower bound,upper bound
2022-07-09T09:00:00.000000000,316.09,316.09,301.50012,301.5001,289.42166,324.8803
2022-07-09T10:00:00.000000000,316.95,316.95,307.89506,307.89506,295.81661,331.27526
2022-07-09T11:00:00.000000000,322.85,322.85,312.76319,312.76319,300.68474,336.14338
2022-07-09T12:00:00.000000000,327.44,327.44,317.39042,317.39042,305.31197,340.77062
2022-07-09T13:00:00.000000000,322.14,322.14,322.3177,322.3177,310.23925,345.69789
2022-07-09T14:00:00.000000000,318.21,318.21,323.86323,323.86323,311.78479,347.24343
2022-07-09T15:00:00.000000000,319.5,319.5,326.05838,326.05838,313.97993,349.43857
2022-07-09T16:00:00.000000000,323.88,323.88,326.99613,326.99613,314.91769,350.37633
2022-07-09T17:00:00.000000000,327.2,327.2,327.95596,327.95595,315.8775,351.33614
2022-07-09T18:00:00.000000000,327.89,327.89,329.42951,329.42951,317.35106,352.80971
2022-07-09T19:00:00.000000000,323.18,323.18,331.72522,331.7252,319.64675,355.1054
2022-07-09T20:00:00.000000000,337.69,337.69,332.61211,332.6121,320.53365,355.9923
2022-07-09T21:00:00.000000000,343.72,343.72,334.53565,334.53565,322.4572,357.91584
2022-07-09T22:00:00.000000000,337.01,337.01,335.56715,335.56715,323.48871,358.94735
2022-07-09T23:00:00.000000000,333.32,333.32,337.78249,337.78247,325.70402,361.16267
2022-07-10T00:00:00.000000000,339.98,339.98,324.75617,324.75617,294.34097,344.43511
2022-07-10T01:00:00.000000000,349.75,349.75,319.69659,319.69658,289.28138,339.37551
2022-07-10T02:00:00.000000000,346.94,346.94,315.35837,315.35836,284.94316,335.0373
2022-07-10T03:00:00.000000000,331.68,331.68,309.48098,309.48098,279.06579,329.15992
2022-07-10T04:00:00.000000000,314.77,314.77,304.16057,304.16057,273.74538,323.83951
2022-07-10T05:00:00.000000000,308.04,308.04,300.49781,300.49781,270.08262,320.17675
2022-07-10T06:00:00.000000000,302.79,302.79,299.15347,299.15349,268.73829,318.83242
2022-07-10T07:00:00.000000000,309.83,309.83,298.53068,298.53069,268.1155,318.20963
2022-07-10T08:00:00.000000000,313.46,313.46,298.14937,298.14937,267.73417,317.8283
2022-07-10T09:00:00.000000000,314.8,314.8,300.64741,300.64741,270.23222,320.32635
2022-07-10T10:00:00.000000000,308.45,308.45,306.09845,306.09845,275.68325,325.77739
2022-07-10T11:00:00.000000000,309.96,309.96,310.27873,310.27872,279.86352,329.95765
2022-07-10T12:00:00.000000000,309.41,309.41,313.96584,313.96583,283.55063,333.64477
2022-07-10T13:00:00.000000000,307.1,307.1,318.10654,318.10654,287.69134,337.78548
2022-07-10T14:00:00.000000000,300.07,300.07,318.82416,318.82413,288.40894,338.50307
2022-07-10T15:00:00.000000000,299.46,299.46,320.64503,320.64503,290.22984,340.32397
2022-07-10T16:00:00.000000000,305.43,305.43,322.10599,322.10599,291.69079,341.78493
2022-07-10T17:00:00.000000000,313.93,313.93,323.68447,323.68447,293.26927,343.3634
2022-07-10T18:00:00.000000000,317.22,317.22,325.77135,325.77135,295.35615,345.45028
2022-07-10T19:00:00.000000000,323.83,323.83,328.80158,328.80158,298.38639,348.48052
2022-07-10T20:00:00.000000000,332.08,332.08,329.98982,329.98982,299.57463,349.66876
2022-07-10T21:00:00.000000000,343.42,343.42,331.81518,331.81518,301.39998,351.49412
2022-07-10T22:00:00.000000000,339.49,339.49,332.54144,332.54142,302.12622,352.22036
2022-07-10T23:00:00.000000000,337.43,337.43,334.10598,334.10598,303.69078,353.78491
2022-07-11T00:00:00.000000000,344.15,344.15,332.83367,332.83367,321.77568,356.57006
2022-07-11T01:00:00.000000000,348.31,348.31,326.34988,326.34986,315.29187,350.08625
2022-07-11T02:00:00.000000000,350.32,350.32,320.14767,320.14767,309.08967,343.88406
2022-07-11T03:00:00.000000000,337.74,337.74,312.62027,312.62027,301.56227,336.35665
2022-07-11T04:00:00.000000000,323.31,323.31,306.37941,306.37941,295.32141,330.1158
2022-07-11T05:00:00.000000000,311.93,311.93,302.46329,302.46333,291.40533,326.19971
2022-07-11T06:00:00.000000000,314.08,314.08,301.36247,301.36249,290.30449,325.09887
2022-07-11T07:00:00.000000000,310.9,310.9,301.26125,301.26128,290.20328,324.99766
2022-07-11T08:00:00.000000000,301.52,301.52,301.56728,301.56729,290.5093,325.30368
2022-07-11T09:00:00.000000000,301.09,301.09,304.90474,304.90474,293.84674,328.64112
2022-07-11T10:00:00.000000000,311.25,311.25,311.1846,311.18458,300.12659,334.92097
2022-07-11T11:00:00.000000000,319.5,319.5,315.84505,315.84504,304.78704,339.58142
2022-07-11T12:00:00.000000000,333.8,333.8,319.97779,319.9778,308.91981,343.71419
2022-07-11T13:00:00.000000000,339.57,339.57,324.44511,324.44513,313.38713,348.18151
2022-07-11T14:00:00.000000000,340.53,340.53,325.52764,325.52767,314.46967,349.26405
2022-07-11T15:00:00.000000000,339.96,339.96,327.73489,327.73489,316.67689,351.47127
2022-07-11T16:00:00.000000000,338.97,338.97,329.23463,329.23463,318.17663,352.97101
2022-07-11T17:00:00.000000000,344.73,344.73,330.63013,330.63013,319.57214,354.36652
2022-07-11T18:00:00.000000000,356.12,356.12,332.40363,332.40364,321.34565,356.14003
