datetime,measured_power_util,carbon_intensity_actual,avg_carbon_intensity_forecast,error,shifted_power_util,emissions
2019-05-26 06:00:00,0.7326666666666667,245.74,242.01654,0.015385147,0.7019166666666666,172.48900166666667
2019-05-26 07:00:00,0.7271666666666666,241.24,243.80245,0.010510354,0.6930833333333334,167.19942333333336
2019-05-26 08:00:00,0.737,246.11,246.92276,0.003291556,0.7204166666666666,177.3017458333333
2019-05-26 09:00:00,0.7346666666666666,243.98,244.49783,0.002117933,0.7028333333333333,171.47727666666665
2019-05-26 10:00:00,0.739,243.23,240.13354,0.012894742,0.6898333333333334,167.78816166666667
2019-05-26 11:00:00,0.73875,244.36,243.49347,0.00355874,0.6971666666666666,170.35964666666666
2019-05-26 12:00:00,0.7312500000000001,243.84,250.118,0.025100153,0.7109166666666665,173.34991999999997
2019-05-26 13:00:00,0.72825,247.48,245.93553,0.006279979,0.7002499999999999,173.29787
2019-05-26 14:00:00,0.7135833333333332,239.0,228.59244,0.04552889,0.6928333333333333,165.58716666666666
2019-05-26 15:00:00,0.7083333333333334,194.77,200.00288,0.026164023,0.6998333333333333,136.30653833333332
2019-05-26 16:00:00,0.7070833333333333,178.31,171.75849,0.038143733,0.7290833333333334,130.0028491666667
2019-05-26 17:00:00,0.7120000000000001,160.22,154.07658,0.03987251,0.7326666666666667,117.38785333333334
2019-05-26 18:00:00,0.6978333333333334,147.95,150.7198,0.018377148,0.7271666666666666,107.58430833333333
2019-05-26 19:00:00,0.7156666666666666,146.31,152.93182,0.043299164,0.737,107.83047
2019-05-26 20:00:00,0.7125833333333333,151.49,154.60224,0.020130627,0.7346666666666666,111.29465333333333
2019-05-26 21:00:00,0.6776666666666666,160.38,159.23876,0.007166848,0.739,118.52082
2019-05-26 22:00:00,0.6921666666666666,166.72,166.65597,0.000384205,0.73875,123.1644
2019-05-26 23:00:00,0.6783333333333333,168.74,172.21917,0.02020199,0.7312500000000001,123.39112500000002
