datetime,carbon_intensity_actual,avg_carbon_intensity_forecast,error
2019-06-16 06:00:00,232.43,220.96561,0.051883141
2019-06-16 07:00:00,227.31,222.8994,0.019787402
2019-06-16 08:00:00,223.76,226.42593,0.011773961
2019-06-16 09:00:00,224.88,231.39743,0.028165525
2019-06-16 10:00:00,224.36,236.69992,0.052133182
2019-06-16 11:00:00,231.05,242.16111,0.045883131
2019-06-16 12:00:00,241.33,245.2732,0.016076767
2019-06-16 13:00:00,242.29,247.47571,0.02095442
2019-06-16 14:00:00,242.99,248.76241,0.023204511
2019-06-16 15:00:00,242.02,249.15628,0.028641783
2019-06-16 16:00:00,243.38,248.69811,0.021383797
2019-06-16 17:00:00,248.28,248.61898,0.001363452
2019-06-16 18:00:00,257.68,248.82339,0.035593961
2019-06-16 19:00:00,260.85,249.96991,0.043525599
2019-06-16 20:00:00,257.88,250.98848,0.027457515
2019-06-16 21:00:00,258.08,251.81389,0.024883893
2019-06-16 22:00:00,254.65,252.24174,0.009547429
2019-06-16 23:00:00,252.56,251.42175,0.004527254
2019-06-17 00:00:00,262.76,255.98903,0.026450235
2019-06-17 01:00:00,269.41,250.54312,0.075303924
2019-06-17 02:00:00,273.15,243.28017,0.122779551
2019-06-17 03:00:00,262.28,234.15464,0.120114468
2019-06-17 04:00:00,242.82,226.62677,0.071453297
2019-06-17 05:00:00,229.37,222.77749,0.029592352
2019-06-17 06:00:00,221.06,220.97645,0.000378095
2019-06-17 07:00:00,218.76,221.95458,0.014392945
2019-06-17 08:00:00,215.36,224.902,0.042427368
2019-06-17 09:00:00,216.14,229.72807,0.059148497
2019-06-17 10:00:00,219.89,235.58068,0.066604273
2019-06-17 11:00:00,231.26,241.8141,0.043645511
2019-06-17 12:00:00,237.49,245.59425,0.032998533
2019-06-17 13:00:00,241.29,248.24965,0.028034883
2019-06-17 14:00:00,239.86,249.73969,0.039559951
2019-06-17 15:00:00,237.69,250.18023,0.049924928
2019-06-17 16:00:00,235.38,249.61513,0.057028314
2019-06-17 17:00:00,240.23,249.49969,0.037153112
2019-06-17 18:00:00,243.05,249.6607,0.026478737
2019-06-17 19:00:00,242.71,250.71604,0.0319327
2019-06-17 20:00:00,238.85,251.46402,0.050162325
2019-06-17 21:00:00,241.22,251.97422,0.042679842
2019-06-17 22:00:00,238.13,252.35497,0.056368892
2019-06-17 23:00:00,241.79,251.66384,0.039234242
2019-06-18 00:00:00,247.51,248.74855,0.004979125
2019-06-18 01:00:00,248.88,243.1482,0.023573278
2019-06-18 02:00:00,247.02,235.67906,0.04812027
2019-06-18 03:00:00,233.01,226.76123,0.027556607
2019-06-18 04:00:00,215.7,219.16395,0.015805291
2019-06-18 05:00:00,204.54,215.25757,0.049789515
2019-06-18 06:00:00,199.53,213.5234,0.065535674
2019-06-18 07:00:00,199.48,214.61455,0.070519683
2019-06-18 08:00:00,200.91,217.59445,0.076676818
2019-06-18 09:00:00,201.4,222.53816,0.094986676
2019-06-18 10:00:00,203.02,228.11695,0.11001791
2019-06-18 11:00:00,217.02,234.06966,0.072840111
2019-06-18 12:00:00,225.87,237.79013,0.050128784
2019-06-18 13:00:00,232.23,240.12116,0.032863243
2019-06-18 14:00:00,234.04,241.22351,0.029779477
2019-06-18 15:00:00,233.09,241.59699,0.03521149
2019-06-18 16:00:00,237.14,241.33817,0.017395383
2019-06-18 17:00:00,242.45,241.47665,0.004030825
2019-06-18 18:00:00,249.66,242.00519,0.031630768
2019-06-18 19:00:00,252.16,243.46059,0.035732313
2019-06-18 20:00:00,248.6,244.65497,0.016124872
2019-06-18 21:00:00,248.42,245.68071,0.011149797
2019-06-18 22:00:00,245.68,246.07945,0.001623256
2019-06-18 23:00:00,244.75,245.40242,0.002658572
2019-06-19 00:00:00,248.24,250.9431,0.010771765
2019-06-19 01:00:00,256.72,247.38447,0.037736928
2019-06-19 02:00:00,263.56,241.62348,0.090788031
2019-06-19 03:00:00,254.94,233.59217,0.091389322
2019-06-19 04:00:00,244.33,225.79039,0.082109828
2019-06-19 05:00:00,231.69,220.24649,0.051957741
2019-06-19 06:00:00,225.03,216.36834,0.040032012
2019-06-19 07:00:00,216.4,214.90311,0.006965418
2019-06-19 08:00:00,214.75,216.13546,0.006410147
2019-06-19 09:00:00,215.23,220.18822,0.022518098
2019-06-19 10:00:00,220.7,226.38766,0.025123543
2019-06-19 11:00:00,223.13,233.81386,0.045693869
2019-06-19 12:00:00,233.93,239.2461,0.022220216
2019-06-19 13:00:00,237.99,242.81793,0.019882922
2019-06-19 14:00:00,239.75,244.31501,0.018684935
2019-06-19 15:00:00,245.78,244.42525,0.005542594
2019-06-19 16:00:00,249.33,243.52438,0.023839995
2019-06-19 17:00:00,255.13,243.08858,0.049535112
2019-06-19 18:00:00,262.0,243.27777,0.076958244
2019-06-19 19:00:00,268.22,244.64757,0.096352602
2019-06-19 20:00:00,266.46,245.46213,0.085544234
2019-06-19 21:00:00,259.21,245.84327,0.054370941
2019-06-19 22:00:00,261.49,245.91036,0.063354956
2019-06-19 23:00:00,265.83,245.67601,0.082034831
2019-06-20 00:00:00,272.81,263.99627,0.033385813
2019-06-20 01:00:00,281.82,259.42976,0.086305596
2019-06-20 02:00:00,283.05,253.49392,0.116594828
2019-06-20 03:00:00,273.54,245.27392,0.115242909
2019-06-20 04:00:00,261.12,238.93009,0.092871978
2019-06-20 05:00:00,247.83,236.0636,0.049844195
2019-06-20 06:00:00,237.9,234.541,0.01432159
2019-06-20 07:00:00,232.09,235.25328,0.013446274
2019-06-20 08:00:00,229.52,237.7972,0.034807811
2019-06-20 09:00:00,230.23,242.05566,0.048855127
2019-06-20 10:00:00,234.34,247.52171,0.053254763
2019-06-20 11:00:00,237.94,253.73636,0.062255011
2019-06-20 12:00:00,242.61,257.65071,0.058376358
2019-06-20 13:00:00,246.15,260.61404,0.05549985
2019-06-20 14:00:00,247.44,262.45964,0.057226475
2019-06-20 15:00:00,252.92,262.67639,0.037142242
2019-06-20 16:00:00,260.44,261.35878,0.003515397
2019-06-20 17:00:00,270.62,260.34087,0.039483351
2019-06-20 18:00:00,277.49,259.64572,0.068725493
2019-06-20 19:00:00,277.14,260.245,0.064919595
2019-06-20 20:00:00,271.17,260.63908,0.040404225
2019-06-20 21:00:00,267.19,260.83306,0.02437168
2019-06-20 22:00:00,266.66,261.33014,0.020395122
2019-06-20 23:00:00,268.98,261.01157,0.03052903
2019-06-21 00:00:00,272.63,260.81315,0.045307723
2019-06-21 01:00:00,276.5,256.85885,0.076466705
2019-06-21 02:00:00,278.84,252.11024,0.106024095
2019-06-21 03:00:00,270.42,245.25485,0.102608165
2019-06-21 04:00:00,262.97,240.40866,0.093845787
2019-06-21 05:00:00,253.76,239.18561,0.06093339
2019-06-21 06:00:00,248.47,239.14967,0.038972791
2019-06-21 07:00:00,246.49,240.99377,0.022806523
2019-06-21 08:00:00,243.11,244.19437,0.004440602
2019-06-21 09:00:00,245.28,248.41655,0.012626172
2019-06-21 10:00:00,246.31,253.12525,0.026924418
2019-06-21 11:00:00,245.93,258.10847,0.047183535
2019-06-21 12:00:00,243.94,260.80438,0.064662948
2019-06-21 13:00:00,243.53,262.76373,0.073197812
2019-06-21 14:00:00,248.1,263.74262,0.059310171
2019-06-21 15:00:00,246.88,263.17093,0.061902468
2019-06-21 16:00:00,255.45,261.20423,0.02202962
2019-06-21 17:00:00,264.49,259.52923,0.019114494
2019-06-21 18:00:00,268.72,258.379,0.040022602
2019-06-21 19:00:00,270.0,258.9377,0.042721859
2019-06-21 20:00:00,265.35,259.5297,0.022426335
2019-06-21 21:00:00,259.43,259.87831,0.001725077
2019-06-21 22:00:00,259.05,260.19912,0.00441631
2019-06-21 23:00:00,263.95,259.93279,0.015454803
2019-06-22 00:00:00,274.73,257.19277,0.068187103
2019-06-22 01:00:00,273.73,252.60948,0.083609372
2019-06-22 02:00:00,273.47,247.52438,0.104820463
2019-06-22 03:00:00,264.33,240.64289,0.098432619
2019-06-22 04:00:00,253.81,235.85926,0.076107845
2019-06-22 05:00:00,244.09,234.87915,0.039215273
2019-06-22 06:00:00,241.28,235.14812,0.02607667
2019-06-22 07:00:00,241.99,237.38882,0.019382463
2019-06-22 08:00:00,241.09,241.01686,0.000303464
2019-06-22 09:00:00,242.8,245.83252,0.012335715
2019-06-22 10:00:00,247.61,250.86776,0.012985965
2019-06-22 11:00:00,255.53,256.29353,0.002979123
2019-06-22 12:00:00,259.14,259.4351,0.001137471
2019-06-22 13:00:00,261.95,261.65625,0.001122656
2019-06-22 14:00:00,261.41,263.08067,0.00635041
2019-06-22 15:00:00,265.48,262.78383,0.01026003
2019-06-22 16:00:00,269.25,261.01263,0.031559277
2019-06-22 17:00:00,271.14,259.24198,0.045895422
2019-06-22 18:00:00,275.24,257.94014,0.067069282
2019-06-22 19:00:00,275.68,258.45078,0.066663447
2019-06-22 20:00:00,273.66,259.14665,0.05600439
2019-06-22 21:00:00,275.3,259.7863,0.05971716
2019-06-22 22:00:00,276.03,260.13093,0.061119491
2019-06-22 23:00:00,273.69,259.49137,0.054717157
2019-06-23 00:00:00,278.34,271.31347,0.025898198
2019-06-23 01:00:00,282.51,266.99943,0.058092146
2019-06-23 02:00:00,277.34,261.65812,0.059932709
2019-06-23 03:00:00,268.61,253.68971,0.058813146
2019-06-23 04:00:00,254.79,247.60352,0.029024143
2019-06-23 05:00:00,246.85,244.8439,0.008193384
2019-06-23 06:00:00,244.13,243.12755,0.004123144
2019-06-23 07:00:00,242.15,243.47472,0.005440893
2019-06-23 08:00:00,239.84,246.04071,0.025201968
2019-06-23 09:00:00,240.83,250.58531,0.038930095
2019-06-23 10:00:00,244.35,256.58935,0.047700148
2019-06-23 11:00:00,251.18,263.5497,0.04693498
2019-06-23 12:00:00,257.59,267.99119,0.038811686
2019-06-23 13:00:00,256.03,271.20102,0.055940129
2019-06-23 14:00:00,262.99,273.22131,0.037446969
2019-06-23 15:00:00,267.11,273.00814,0.021604264
2019-06-23 16:00:00,270.35,270.80292,0.001672508
2019-06-23 17:00:00,277.51,268.76261,0.032546901
2019-06-23 18:00:00,281.36,267.3301,0.052481557
2019-06-23 19:00:00,282.31,267.74014,0.054417914
2019-06-23 20:00:00,278.48,267.96047,0.039257768
2019-06-23 21:00:00,274.17,268.0545,0.02281439
2019-06-23 22:00:00,267.34,268.69652,0.005048521
2019-06-23 23:00:00,268.65,268.5436,0.000396211
2019-06-24 00:00:00,273.82,265.22332,0.032412987
2019-06-24 01:00:00,284.65,262.58419,0.084033277
2019-06-24 02:00:00,279.79,258.27959,0.083283429
2019-06-24 03:00:00,274.25,251.20417,0.091741431
2019-06-24 04:00:00,266.24,244.53238,0.088771965
2019-06-24 05:00:00,256.86,239.60778,0.072001919
2019-06-24 06:00:00,253.89,235.09757,0.079934599
2019-06-24 07:00:00,247.7,232.19594,0.066771452
2019-06-24 08:00:00,243.26,232.01629,0.048460865
2019-06-24 09:00:00,243.72,234.94199,0.037362457
2019-06-24 10:00:00,248.74,240.43564,0.034538806
2019-06-24 11:00:00,255.1,248.07426,0.028321116
2019-06-24 12:00:00,261.17,254.11705,0.02775473
2019-06-24 13:00:00,264.79,258.86213,0.022899719
2019-06-24 14:00:00,266.84,262.13404,0.017952495
2019-06-24 15:00:00,271.58,263.3967,0.031068347
2019-06-24 16:00:00,276.03,262.73129,0.050617153
2019-06-24 17:00:00,280.65,261.91617,0.071526054
2019-06-24 18:00:00,285.03,261.37065,0.090520301
2019-06-24 19:00:00,286.87,262.01471,0.094862193
2019-06-24 20:00:00,280.28,261.91322,0.070125441
2019-06-24 21:00:00,276.8,261.41391,0.058857197
2019-06-24 22:00:00,270.97,261.39302,0.036638239
2019-06-24 23:00:00,274.69,261.34048,0.05108095
2019-06-25 00:00:00,275.63,267.97796,0.028554736
2019-06-25 01:00:00,281.48,264.31309,0.064949148
2019-06-25 02:00:00,279.93,259.42003,0.079060857
2019-06-25 03:00:00,277.19,251.97724,0.100059672
2019-06-25 04:00:00,265.09,246.08599,0.077225079
2019-06-25 05:00:00,254.9,243.17554,0.048213977
2019-06-25 06:00:00,252.45,241.09451,0.047099745
2019-06-25 07:00:00,247.12,240.86012,0.025989691
2019-06-25 08:00:00,241.03,242.64799,0.006668054
2019-06-25 09:00:00,240.91,246.41121,0.022325324
2019-06-25 10:00:00,248.06,251.7394,0.014615908
2019-06-25 11:00:00,250.81,258.17141,0.028513653
2019-06-25 12:00:00,257.34,262.46313,0.019519427
2019-06-25 13:00:00,261.09,265.72735,0.017451534
2019-06-25 14:00:00,261.81,267.7616,0.022227235
2019-06-25 15:00:00,262.91,267.86428,0.018495486
2019-06-25 16:00:00,272.68,266.17714,0.024430573
2019-06-25 17:00:00,277.43,264.65484,0.048271023
2019-06-25 18:00:00,278.58,263.56552,0.056966784
2019-06-25 19:00:00,278.42,264.0034,0.05460763
2019-06-25 20:00:00,273.24,264.12287,0.034518518
2019-06-25 21:00:00,268.05,264.01801,0.015271648
2019-06-25 22:00:00,269.25,264.44158,0.018183298
2019-06-25 23:00:00,270.53,264.44032,0.023028561
2019-06-26 00:00:00,279.67,269.56424,0.037489246
2019-06-26 01:00:00,287.0,265.58993,0.08061326
2019-06-26 02:00:00,288.06,260.60985,0.105330439
2019-06-26 03:00:00,282.53,253.03991,0.116543236
2019-06-26 04:00:00,273.74,247.18411,0.107433645
2019-06-26 05:00:00,263.89,244.49618,0.079321566
2019-06-26 06:00:00,258.76,242.68102,0.066255614
2019-06-26 07:00:00,254.73,242.80204,0.049126276
2019-06-26 08:00:00,255.38,245.08775,0.041994143
2019-06-26 09:00:00,257.34,249.38694,0.031890443
2019-06-26 10:00:00,257.54,255.15301,0.009355132
2019-06-26 11:00:00,260.79,261.94499,0.004409285
2019-06-26 12:00:00,262.69,266.3699,0.013814999
2019-06-26 13:00:00,266.12,269.57422,0.012813614
2019-06-26 14:00:00,270.31,271.58109,0.004680333
2019-06-26 15:00:00,273.47,271.38795,0.007671859
2019-06-26 16:00:00,276.37,269.24069,0.026479319
2019-06-26 17:00:00,279.05,267.20657,0.044323124
2019-06-26 18:00:00,270.52,265.77973,0.017835333
2019-06-26 19:00:00,267.18,266.21249,0.003634352
2019-06-26 20:00:00,270.54,266.47731,0.015245913
2019-06-26 21:00:00,268.18,266.6321,0.005805378
2019-06-26 22:00:00,273.97,267.25233,0.025136058
2019-06-26 23:00:00,281.15,267.2193,0.052132088
2019-06-27 00:00:00,283.98,271.33322,0.046609774
2019-06-27 01:00:00,282.6,267.70039,0.055657782
2019-06-27 02:00:00,283.41,262.89223,0.078046316
2019-06-27 03:00:00,276.67,255.39236,0.083313534
2019-06-27 04:00:00,265.88,249.562,0.065386557
2019-06-27 05:00:00,255.68,246.7482,0.036198035
2019-06-27 06:00:00,247.99,244.7711,0.013150654
2019-06-27 07:00:00,244.42,244.61254,0.000787122
2019-06-27 08:00:00,238.55,246.5553,0.032468578
2019-06-27 09:00:00,237.09,250.38617,0.053102653
2019-06-27 10:00:00,241.5,255.82682,0.056002025
2019-06-27 11:00:00,243.58,262.2661,0.071248629
2019-06-27 12:00:00,245.38,266.39601,0.078890108
2019-06-27 13:00:00,242.88,269.53615,0.098896382
2019-06-27 14:00:00,249.32,271.42279,0.081433066
2019-06-27 15:00:00,251.82,271.28413,0.071748134
2019-06-27 16:00:00,256.63,269.2632,0.046917663
2019-06-27 17:00:00,260.24,267.50876,0.027172045
2019-06-27 18:00:00,263.95,266.31922,0.008896166
2019-06-27 19:00:00,266.78,266.7881,3.04e-05
2019-06-27 20:00:00,268.63,266.93211,0.006360756
2019-06-27 21:00:00,271.12,266.75151,0.016376627
2019-06-27 22:00:00,266.65,267.17515,0.001965565
2019-06-27 23:00:00,264.56,267.16675,0.009757015
2019-06-28 00:00:00,270.98,257.38684,0.05281218
2019-06-28 01:00:00,274.84,254.06393,0.081774969
2019-06-28 02:00:00,272.8,250.11246,0.090709355
2019-06-28 03:00:00,267.14,244.21316,0.093880444
2019-06-28 04:00:00,255.54,240.06869,0.064445347
2019-06-28 05:00:00,240.37,239.30366,0.004456012
2019-06-28 06:00:00,235.14,239.47637,0.018107716
2019-06-28 07:00:00,233.63,241.19625,0.031369683
2019-06-28 08:00:00,234.74,244.02078,0.038032745
2019-06-28 09:00:00,233.72,247.78866,0.056776852
2019-06-28 10:00:00,235.78,251.85341,0.063820498
2019-06-28 11:00:00,239.26,256.2362,0.066252153
2019-06-28 12:00:00,238.58,258.58397,0.077359668
2019-06-28 13:00:00,240.4,260.32761,0.0765482
2019-06-28 14:00:00,244.48,261.16618,0.063891044
2019-06-28 15:00:00,244.57,260.61912,0.061580747
2019-06-28 16:00:00,247.68,258.85615,0.043175138
2019-06-28 17:00:00,248.11,257.29563,0.035700684
2019-06-28 18:00:00,254.74,256.17496,0.005601484
2019-06-28 19:00:00,262.68,256.71003,0.023255694
2019-06-28 20:00:00,266.52,257.18775,0.036285748
2019-06-28 21:00:00,270.11,257.34915,0.049585748
2019-06-28 22:00:00,261.37,257.37091,0.015538236
2019-06-28 23:00:00,265.55,257.11228,0.032817258
2019-06-29 00:00:00,268.15,256.76485,0.044340765
2019-06-29 01:00:00,269.17,252.44652,0.066245635
2019-06-29 02:00:00,267.75,247.08193,0.08364865
2019-06-29 03:00:00,257.96,239.907,0.075249993
2019-06-29 04:00:00,242.78,234.80488,0.033964882
2019-06-29 05:00:00,230.71,233.5175,0.012022654
2019-06-29 06:00:00,224.83,233.70712,0.037983952
2019-06-29 07:00:00,222.82,235.89011,0.055407622
2019-06-29 08:00:00,216.87,239.22907,0.093463014
2019-06-29 09:00:00,219.35,243.41087,0.09884879
2019-06-29 10:00:00,232.59,247.81791,0.06144798
2019-06-29 11:00:00,248.6,252.38627,0.015001886
2019-06-29 12:00:00,260.08,254.84323,0.020548986
2019-06-29 13:00:00,265.82,256.72842,0.03541322
2019-06-29 14:00:00,267.01,257.62537,0.036427429
2019-06-29 15:00:00,266.5,257.28638,0.035810757
2019-06-29 16:00:00,272.71,255.85876,0.065861493
2019-06-29 17:00:00,279.69,254.76606,0.097830692
2019-06-29 18:00:00,281.18,254.06208,0.106737377
2019-06-29 19:00:00,280.95,254.73512,0.102910349
2019-06-29 20:00:00,270.27,255.38383,0.058289399
2019-06-29 21:00:00,269.97,255.75122,0.055596138
2019-06-29 22:00:00,272.31,255.97781,0.063803148
2019-06-29 23:00:00,272.74,255.55538,0.067244211
2019-06-30 00:00:00,274.75,269.37735,0.019944698
2019-06-30 01:00:00,280.35,263.63316,0.063409474
2019-06-30 02:00:00,282.24,256.32179,0.101115906
2019-06-30 03:00:00,275.47,246.55004,0.117298541
2019-06-30 04:00:00,265.59,239.26871,0.110007238
2019-06-30 05:00:00,258.09,235.97462,0.093719316
2019-06-30 06:00:00,255.47,234.62318,0.088852346
2019-06-30 07:00:00,251.73,235.99618,0.066669808
2019-06-30 08:00:00,249.09,239.18969,0.04139104
2019-06-30 09:00:00,248.52,243.89009,0.018983592
2019-06-30 10:00:00,254.57,249.96886,0.018406853
2019-06-30 11:00:00,261.62,256.37867,0.020443705
2019-06-30 12:00:00,267.73,259.85699,0.030297472
2019-06-30 13:00:00,273.53,262.78557,0.040886682
2019-06-30 14:00:00,275.17,264.93351,0.038637959
2019-06-30 15:00:00,279.47,265.64212,0.052054546
2019-06-30 16:00:00,280.75,264.71437,0.060577104
2019-06-30 17:00:00,286.18,264.37593,0.082473734
2019-06-30 18:00:00,284.13,264.08428,0.075906525
2019-06-30 19:00:00,276.53,264.66832,0.044817151
2019-06-30 20:00:00,274.91,264.96349,0.037539172
2019-06-30 21:00:00,272.29,264.82805,0.028176585
2019-06-30 22:00:00,272.53,265.25661,0.027420203
2019-06-30 23:00:00,271.48,264.32746,0.027059391
2019-07-01 00:00:00,278.12,267.13803,0.041109721
2019-07-01 01:00:00,287.69,262.89884,0.094299237
2019-07-01 02:00:00,286.82,257.54843,0.113654624
2019-07-01 03:00:00,278.89,249.76679,0.116601611
2019-07-01 04:00:00,266.45,244.00762,0.091974095
2019-07-01 05:00:00,260.22,241.75656,0.076372033
2019-07-01 06:00:00,256.54,240.72761,0.065685818
2019-07-01 07:00:00,254.29,241.76732,0.051796413
2019-07-01 08:00:00,255.9,244.59235,0.046230596
2019-07-01 09:00:00,256.31,248.86021,0.029935641
2019-07-01 10:00:00,258.48,254.22195,0.01674934
2019-07-01 11:00:00,263.37,260.16792,0.012307743
2019-07-01 12:00:00,270.09,263.6904,0.02426937
2019-07-01 13:00:00,270.69,266.33378,0.016356243
2019-07-01 14:00:00,267.89,267.84215,0.00017865
2019-07-01 15:00:00,267.95,267.57728,0.001392943
2019-07-01 16:00:00,269.29,265.64846,0.013708116
2019-07-01 17:00:00,270.94,264.06142,0.026049167
2019-07-01 18:00:00,272.83,262.97231,0.037485658
2019-07-01 19:00:00,272.85,263.46558,0.03561915
2019-07-01 20:00:00,264.55,263.81523,0.002785169
2019-07-01 21:00:00,264.95,263.90389,0.003963981
2019-07-01 22:00:00,261.13,264.37022,0.012256373
2019-07-01 23:00:00,267.8,264.15231,0.013809041
2019-07-02 00:00:00,279.33,261.19843,0.069416841
2019-07-02 01:00:00,281.5,257.94397,0.091322274
2019-07-02 02:00:00,272.45,254.12229,0.072121615
2019-07-02 03:00:00,256.99,248.16541,0.035559307
2019-07-02 04:00:00,242.84,244.15806,0.005398388
2019-07-02 05:00:00,226.64,243.56886,0.069503384
2019-07-02 06:00:00,214.73,243.96514,0.119833268
2019-07-02 07:00:00,205.06,245.92068,0.1661539
2019-07-02 08:00:00,202.88,248.96234,0.185097634
2019-07-02 09:00:00,201.29,252.70156,0.203447735
2019-07-02 10:00:00,212.56,256.77815,0.17220371
2019-07-02 11:00:00,228.22,260.88893,0.125221603
2019-07-02 12:00:00,235.69,262.67709,0.102738651
2019-07-02 13:00:00,238.94,263.99649,0.094912209
2019-07-02 14:00:00,236.89,264.42823,0.104142549
2019-07-02 15:00:00,233.11,263.55377,0.115512557
2019-07-02 16:00:00,236.57,261.44861,0.095156788
2019-07-02 17:00:00,236.99,259.84713,0.087963758
2019-07-02 18:00:00,236.52,258.80946,0.08612305
2019-07-02 19:00:00,240.54,259.45551,0.072904638
2019-07-02 20:00:00,238.86,259.97698,0.081226346
2019-07-02 21:00:00,242.35,259.98741,0.067839477
2019-07-02 22:00:00,245.35,259.95969,0.056199829
2019-07-02 23:00:00,248.94,259.66627,0.041307906
2019-07-03 00:00:00,258.18,252.76642,0.021417323
2019-07-03 01:00:00,256.56,247.66793,0.035903195
2019-07-03 02:00:00,250.81,240.90028,0.041136191
2019-07-03 03:00:00,238.47,232.4718,0.025801839
2019-07-03 04:00:00,217.75,225.69572,0.035205453
2019-07-03 05:00:00,203.93,222.65692,0.084106616
2019-07-03 06:00:00,194.36,221.53578,0.122669936
2019-07-03 07:00:00,192.82,222.90949,0.134985235
2019-07-03 08:00:00,190.61,225.85843,0.156064266
2019-07-03 09:00:00,197.43,230.33362,0.142852007
2019-07-03 10:00:00,200.97,235.36791,0.146145284
2019-07-03 11:00:00,215.15,240.74795,0.106326762
2019-07-03 12:00:00,226.75,243.98622,0.070644236
2019-07-03 13:00:00,227.08,246.25101,0.077851498
2019-07-03 14:00:00,222.4,247.39676,0.101039157
2019-07-03 15:00:00,218.2,247.62725,0.118836881
2019-07-03 16:00:00,220.65,247.05301,0.106871841
2019-07-03 17:00:00,221.46,246.9253,0.10312957
2019-07-03 18:00:00,224.37,247.11103,0.09202758
2019-07-03 19:00:00,234.85,248.29031,0.054131432
2019-07-03 20:00:00,228.88,249.27387,0.081813108
2019-07-03 21:00:00,229.02,250.01197,0.08396386
2019-07-03 22:00:00,231.85,250.41939,0.074153164
2019-07-03 23:00:00,234.64,249.88989,0.061026438
2019-07-04 00:00:00,240.44,245.73117,0.021532352
2019-07-04 01:00:00,246.78,239.41273,0.030772257
2019-07-04 02:00:00,246.73,231.55583,0.065531367
2019-07-04 03:00:00,245.24,222.7043,0.101191131
2019-07-04 04:00:00,228.33,215.75666,0.058275559
2019-07-04 05:00:00,219.25,213.11043,0.028809336
2019-07-04 06:00:00,219.55,212.84253,0.031513767
2019-07-04 07:00:00,217.77,215.36102,0.011185775
2019-07-04 08:00:00,213.5,219.30489,0.026469496
2019-07-04 09:00:00,214.89,224.61899,0.043313301
2019-07-04 10:00:00,214.51,229.60234,0.065732518
2019-07-04 11:00:00,220.28,234.57364,0.060934553
2019-07-04 12:00:00,223.81,237.31942,0.056925051
2019-07-04 13:00:00,222.42,239.0965,0.069747989
2019-07-04 14:00:00,225.95,240.16855,0.059202381
2019-07-04 15:00:00,220.45,240.71674,0.084193314
2019-07-04 16:00:00,219.11,240.75182,0.089892654
2019-07-04 17:00:00,222.31,241.01796,0.077620606
2019-07-04 18:00:00,230.33,241.60016,0.046647982
2019-07-04 19:00:00,236.36,243.12366,0.027819835
2019-07-04 20:00:00,245.41,244.707,0.002872823
2019-07-04 21:00:00,250.71,246.17986,0.018401749
2019-07-04 22:00:00,245.34,246.6681,0.005384158
2019-07-04 23:00:00,250.44,245.64702,0.019511655
2019-07-05 00:00:00,254.6,248.83947,0.023149583
2019-07-05 01:00:00,259.31,242.89722,0.067570885
2019-07-05 02:00:00,255.15,235.72319,0.082413656
2019-07-05 03:00:00,246.6,227.43224,0.084278992
2019-07-05 04:00:00,235.68,221.40548,0.064472298
2019-07-05 05:00:00,218.54,219.815,0.005800332
2019-07-05 06:00:00,216.65,220.36381,0.016853085
2019-07-05 07:00:00,217.48,223.42605,0.026613056
2019-07-05 08:00:00,215.09,227.64615,0.055156435
2019-07-05 09:00:00,211.83,232.76928,0.089957231
2019-07-05 10:00:00,215.03,237.42837,0.094337378
2019-07-05 11:00:00,210.85,241.98513,0.128665468
2019-07-05 12:00:00,215.56,244.37614,0.117917158
2019-07-05 13:00:00,226.76,246.13489,0.078716553
2019-07-05 14:00:00,231.18,247.2289,0.064915145
2019-07-05 15:00:00,234.48,247.51594,0.052667073
2019-07-05 16:00:00,241.2,247.09214,0.023845922
2019-07-05 17:00:00,249.09,246.87586,0.008968637
2019-07-05 18:00:00,256.83,246.96026,0.039964892
2019-07-05 19:00:00,262.05,248.11833,0.056149298
2019-07-05 20:00:00,261.11,249.40827,0.046917971
2019-07-05 21:00:00,251.28,250.53433,0.002976319
2019-07-05 22:00:00,251.39,250.88036,0.002031407
2019-07-05 23:00:00,248.72,249.84101,0.004486893
2019-07-06 00:00:00,254.53,249.51072,0.02011649
2019-07-06 01:00:00,263.31,243.27514,0.082354736
2019-07-06 02:00:00,266.72,235.90442,0.130627396
2019-07-06 03:00:00,252.36,227.50775,0.109236938
2019-07-06 04:00:00,247.15,221.36975,0.116457872
2019-07-06 05:00:00,251.83,219.64198,0.146547668
2019-07-06 06:00:00,247.39,219.88308,0.125097938
2019-07-06 07:00:00,238.29,222.66642,0.070165856
2019-07-06 08:00:00,235.23,226.85002,0.036940618
2019-07-06 09:00:00,235.02,232.26945,0.011842065
2019-07-06 10:00:00,236.23,237.3614,0.004766571
2019-07-06 11:00:00,240.15,242.58716,0.010046533
2019-07-06 12:00:00,248.64,245.64711,0.012183697
2019-07-06 13:00:00,252.87,247.89099,0.020085482
2019-07-06 14:00:00,251.79,249.47221,0.009290774
2019-07-06 15:00:00,250.06,250.00655,0.000213794
2019-07-06 16:00:00,251.81,249.63589,0.008709124
2019-07-06 17:00:00,258.59,249.24627,0.037487943
2019-07-06 18:00:00,262.7,249.22218,0.054079537
2019-07-06 19:00:00,266.67,250.36718,0.065115643
2019-07-06 20:00:00,271.08,251.66985,0.077125448
2019-07-06 21:00:00,269.41,252.8906,0.065322317
2019-07-06 22:00:00,257.82,253.24244,0.018075801
2019-07-06 23:00:00,261.71,252.02968,0.038409444
2019-07-07 00:00:00,261.04,260.18307,0.003293566
