hour,measured_power_util
2022-07-22 12:00:00,0.73175
2022-07-22 13:00:00,0.7261666666666667
2022-07-22 14:00:00,0.7209166666666667
2022-07-22 15:00:00,0.7195833333333334
2022-07-22 16:00:00,0.7223333333333333
2022-07-22 17:00:00,0.7258333333333332
2022-07-22 18:00:00,0.7203333333333334
2022-07-22 19:00:00,0.7156666666666666
2022-07-22 20:00:00,0.662
2022-07-22 21:00:00,0.6956666666666668
2022-07-22 22:00:00,0.7048333333333333
2022-07-22 23:00:00,0.718
2022-07-23 00:00:00,0.7043333333333334
2022-07-23 01:00:00,0.6923333333333334
2022-07-23 02:00:00,0.6950833333333333
2022-07-23 03:00:00,0.7174999999999999
2022-07-23 04:00:00,0.7286666666666667
2022-07-23 05:00:00,0.7153333333333333
2022-07-23 06:00:00,0.70725
2022-07-23 07:00:00,0.7168333333333333
2022-07-23 08:00:00,0.706
2022-07-23 09:00:00,0.7113333333333333
2022-07-23 10:00:00,0.7326666666666667
2022-07-23 11:00:00,0.72975
2022-07-23 12:00:00,0.7333333333333334
2022-07-23 13:00:00,0.729
2022-07-23 14:00:00,0.7185
2022-07-23 15:00:00,0.7190833333333333
2022-07-23 16:00:00,0.7225
2022-07-23 17:00:00,0.73175
2022-07-23 18:00:00,0.7319166666666667
2022-07-23 19:00:00,0.71075
2022-07-23 20:00:00,0.6637500000000001
2022-07-23 21:00:00,0.6785833333333334
2022-07-23 22:00:00,0.7002499999999999
2022-07-23 23:00:00,0.7069166666666665
2022-07-24 00:00:00,0.7016666666666667
2022-07-24 01:00:00,0.7092499999999999
2022-07-24 02:00:00,0.7130833333333334
2022-07-24 03:00:00,0.7114166666666666
2022-07-24 04:00:00,0.71075
2022-07-24 05:00:00,0.7186666666666666
2022-07-24 06:00:00,0.7104166666666667
2022-07-24 07:00:00,0.70975
2022-07-24 08:00:00,0.7115833333333333
2022-07-24 09:00:00,0.72025
2022-07-24 10:00:00,0.7352500000000001
2022-07-24 11:00:00,0.7335833333333333
2022-07-24 12:00:00,0.7415833333333333
2022-07-24 13:00:00,0.7414166666666667
2022-07-24 14:00:00,0.7395833333333334
2022-07-24 15:00:00,0.735
2022-07-24 16:00:00,0.7304166666666667
2022-07-24 17:00:00,0.7271666666666666
2022-07-24 18:00:00,0.714
2022-07-24 19:00:00,0.6520833333333333
2022-07-24 20:00:00,0.685
2022-07-24 21:00:00,0.7011666666666666
2022-07-24 22:00:00,0.6969166666666666
2022-07-24 23:00:00,0.6948333333333333
2022-07-25 00:00:00,0.6873333333333332
2022-07-25 01:00:00,0.7035
2022-07-25 02:00:00,0.7054166666666667
2022-07-25 03:00:00,0.7069166666666665
2022-07-25 04:00:00,0.7126666666666667
2022-07-25 05:00:00,0.7258333333333332
2022-07-25 06:00:00,0.7286666666666667
2022-07-25 07:00:00,0.7264166666666667
2022-07-25 08:00:00,0.7315
2022-07-25 09:00:00,0.7319999999999999
2022-07-25 10:00:00,0.7310833333333333
2022-07-25 11:00:00,0.7281666666666666
2022-07-25 12:00:00,0.7264166666666667
2022-07-25 13:00:00,0.7223333333333333
2022-07-25 14:00:00,0.7141666666666667
2022-07-25 15:00:00,0.7018333333333332
2022-07-25 16:00:00,0.7126666666666667
2022-07-25 17:00:00,0.7223333333333333
2022-07-25 18:00:00,0.6933333333333334
2022-07-25 19:00:00,0.7019166666666666
2022-07-25 20:00:00,0.6930833333333334
2022-07-25 21:00:00,0.7204166666666666
2022-07-25 22:00:00,0.7028333333333333
2022-07-25 23:00:00,0.6898333333333334
2022-07-26 00:00:00,0.6971666666666666
2022-07-26 01:00:00,0.7109166666666665
2022-07-26 02:00:00,0.7002499999999999
2022-07-26 03:00:00,0.6928333333333333
2022-07-26 04:00:00,0.6998333333333333
2022-07-26 05:00:00,0.7290833333333334
2022-07-26 06:00:00,0.7326666666666667
2022-07-26 07:00:00,0.7271666666666666
2022-07-26 08:00:00,0.737
2022-07-26 09:00:00,0.7346666666666666
2022-07-26 10:00:00,0.739
2022-07-26 11:00:00,0.73875
2022-07-26 12:00:00,0.7312500000000001
2022-07-26 13:00:00,0.72825
2022-07-26 14:00:00,0.7135833333333332
2022-07-26 15:00:00,0.7083333333333334
2022-07-26 16:00:00,0.7070833333333333
2022-07-26 17:00:00,0.7120000000000001
2022-07-26 18:00:00,0.6978333333333334
2022-07-26 19:00:00,0.7156666666666666
2022-07-26 20:00:00,0.7125833333333333
2022-07-26 21:00:00,0.6776666666666666
2022-07-26 22:00:00,0.6921666666666666
2022-07-26 23:00:00,0.6783333333333333
2022-07-27 00:00:00,0.669
